Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:397c8gwyXM4B2Awi29rpPH,Got to Get You Into My Life,September,"Earth, Wind & Fire",4/17/2018,242986,31,FALSE,,2018-09-11T00:04:12Z,"funk,disco",Columbia/Legacy,0.692,0.622,6,-9.524,1,0.0758,0.579,0.00202,0.147,0.767,140.357,4
spotify:track:6xCGsnFSi5XnwO8zPUZg8J,Can't Let Go,September,"Earth, Wind & Fire",4/17/2018,209320,25,FALSE,,2018-09-11T00:04:12Z,"funk,disco",Columbia/Legacy,0.645,0.754,6,-10.232,1,0.0345,0.141,0.000552,0.0862,0.965,127.781,4
spotify:track:2Fqh2MQ74KldHlKmAdvuF5,Getaway,September,"Earth, Wind & Fire",4/17/2018,226600,23,FALSE,,2018-09-11T00:04:12Z,"funk,disco",Columbia/Legacy,0.723,0.919,1,-7.414,1,0.0421,0.122,0.0181,0.358,0.845,112.633,4
spotify:track:0oYmcg4YOUIwTq33Pm2YR5,Devotion,September,"Earth, Wind & Fire",4/17/2018,290186,25,FALSE,,2018-09-11T00:04:12Z,"funk,disco",Columbia/Legacy,0.565,0.358,9,-12.838,0,0.0285,0.447,0.00128,0.138,0.526,83.339,4
spotify:track:5o7iZfflyEawteHE7buGks,Mighty Mighty,September,"Earth, Wind & Fire",4/17/2018,182973,18,FALSE,,2018-09-11T00:04:12Z,"funk,disco",Columbia/Legacy,0.677,0.808,10,-10.887,0,0.0315,0.0232,0.0407,0.123,0.969,115.064,4
spotify:track:1TON0zkOEgs8qlpYX6iDxI,On Your Face,September,"Earth, Wind & Fire",4/17/2018,273853,21,FALSE,,2018-09-11T00:04:12Z,"funk,disco",Columbia/Legacy,0.732,0.701,1,-9.051,0,0.0596,0.251,0.00002,0.0704,0.911,94.175,4
spotify:track:7zItBsCaFBfnNlhfLNU3tJ,Holding On,Holding On,LAKEY INSPIRED,6/5/2017,146886,0,FALSE,,2018-09-08T02:02:22Z,"lo-fi beats,lo-fi",LAKEY INSPIRED,0.736,0.338,10,-12.314,0,0.0328,0.603,0.894,0.126,0.149,122.998,4
spotify:track:1QRRFxwnpE5p9ALqBrqXDP,Anything Else,Anything Else,MELVV,2/16/2018,198315,21,FALSE,,2018-09-04T18:44:18Z,,Atlantic Records,0.478,0.668,0,-5.684,0,0.1,0.0548,0.000028,0.0902,0.727,94.202,4
spotify:track:0MxsCLRksEwnLi2gQloDbM,Neon Lights,Neon Lights,Chace,12/1/2017,233009,18,FALSE,,2018-09-04T17:16:13Z,"deep house,future house",Barong Family,0.709,0.746,6,-6.411,0,0.038,0.157,0.00292,0.111,0.294,103.022,4
spotify:track:0szOhdc1wDk5XotBWdGXWh,Karma,Karma,Thutmose;Alex Mali,2/13/2018,199245,0,FALSE,,2018-09-04T17:08:10Z,,TH3RD BRAIN,0.646,0.587,6,-7.695,0,0.055,0.0288,0.0000286,0.0685,0.174,105.965,4
spotify:track:1jNuiTS73sL0ieE8eOJmr8,Lady Brown,In the Moment,Levox,2/13/2018,151682,0,FALSE,,2018-09-04T17:02:44Z,,587183 Records DK,0.513,0.697,6,-6.84,0,0.0496,0.403,0.195,0.131,0.537,87.086,4
spotify:track:0PccCPDXV2C1QBgfJyLi9R,Gentle Thoughts,Secrets,Herbie Hancock,1976-08,422454,43,FALSE,,2018-09-03T00:49:09Z,"jazz,jazz fusion,jazz funk,hard bop,cool jazz",Columbia/Legacy,0.609,0.614,2,-12.269,1,0.0368,0.0488,0.84,0.131,0.966,106.7,4
spotify:track:0wG5nzutpHQ63kKsbMjCef,O.D.,O.D.,Polyphia,8/7/2018,202163,0,FALSE,,2018-08-30T13:14:11Z,"math rock,djent,progressive metal,progressive rock",Equal Vision Records,0.633,0.851,11,-5.724,0,0.0685,0.000569,0.898,0.14,0.592,136.06,4
spotify:track:7ctwZqOpwIZT5HjCUyMJ2Q,Trippin,Trippin,Conro,8/17/2018,211956,30,FALSE,,2018-08-30T13:06:57Z,future bass,Monstercat,0.656,0.767,5,-5.051,0,0.0957,0.0333,0.00437,0.517,0.701,108.954,4
spotify:track:1nMULe4EavfF8SZHQ3Pag9,Old Age,Old Age,Masego;SiR,8/22/2018,141920,0,FALSE,,2018-08-29T14:45:38Z,"alternative r&b,neo soul","EQT Recordings, LLC",0.756,0.458,6,-6.434,1,0.212,0.67,0,0.275,0.551,87.893,4
spotify:track:29tpVR68E5goOG1RlLQqbv,Moonlight,Moonlight,Disclosure,8/20/2018,220258,0,FALSE,,2018-08-29T14:39:57Z,house,Universal-Island Records Ltd.,0.67,0.819,1,-6.309,1,0.0422,0.0108,0.712,0.235,0.243,116.045,4
spotify:track:1SXjLOh2Mtp9iml3tb0N7b,Machines,Mutual Intentions 2,Ivan Ave,1/27/2017,165320,0,TRUE,,2018-08-28T19:55:03Z,jazz rap,Mutual Intentions,0.638,0.694,7,-8.316,1,0.279,0.618,0,0.34,0.449,83.977,4
spotify:track:74bGPgpEdPjcmHMYaUOYIN,No Basic,Loosies (2009-2015),HERO,12/14/2016,298710,0,FALSE,,2018-08-28T18:20:29Z,synthpop,Phantom Culture,0.77,0.497,2,-11.053,1,0.412,0.217,0.823,0.0849,0.304,134.942,4
spotify:track:6VCy2OtnzwkmGgRoJgRpmT,Late Night,Late Night,Danalog;Multirex,11/19/2016,210000,0,FALSE,,2018-08-28T18:05:58Z,glitch,SXN,0.791,0.554,1,-10.327,0,0.0484,0.248,0.271,0.0985,0.0897,123.017,4
spotify:track:0SGz1cRB6veaXvc6rW1JGl,Doobie,Harvest,autumn keys,7/23/2018,131481,0,FALSE,,2018-08-28T18:03:06Z,"lo-fi beats,lo-fi",Radio Juicy,0.738,0.493,11,-10.834,1,0.44,0.593,0.0988,0.0637,0.592,67.048,4
spotify:track:71c2A9LS5KepskMufJRp32,Cloud Keep (Bohkeh Remix),Cloud Keep (Bohkeh Remix),Mark Redito;Abbi Press;Bohkeh,5/23/2018,197459,16,FALSE,,2018-08-28T18:02:16Z,"future bass,witch house",Mark Redito,0.884,0.54,11,-5.393,0,0.0688,0.227,0.00104,0.214,0.584,122.073,4
spotify:track:6YTqOEYCElOaPaj2QKsUFO,ElDinero,Ft2020,DJ Grumble,7/3/2018,174341,13,FALSE,,2018-08-28T00:00:24Z,"lo-fi beats,jazz beats,jazz rap",GrimeLab Inc.,0.818,0.879,5,-4.087,0,0.09,0.000116,0.766,0.0667,0.94,132.218,4
spotify:track:0XbdhHYvrfmUeMd6NaCfmN,Hang Glide,Hang Glide,Anomalie;Rob Araujo,12/8/2017,234066,0,FALSE,,2018-08-27T23:42:22Z,"nu jazz,jazz fusion,jazz beats",Anomalie,0.703,0.318,6,-8.124,0,0.0652,0.496,0.613,0.189,0.455,78.937,1
spotify:track:48BDsmu8QDmFANGc3F6bd0,Patagonia,Patagonia,Patawawa,1/5/2018,205210,0,FALSE,,2018-08-21T17:11:53Z,nu disco,Splinter,0.922,0.569,6,-5.178,0,0.0605,0.111,0.0000623,0.0288,0.928,118.983,4
spotify:track:2qqAN8UxhsmU1f2J9vYta2,Forever Backwards,Cashmere,Gourmet,12/29/2015,225123,0,FALSE,,2018-08-21T17:11:41Z,,1991 Global,0.791,0.549,8,-6.904,1,0.0465,0.533,0.0426,0.171,0.337,120.045,4
spotify:track:0SUCBXhbG1oeklyxvbfXUB,Better (Electric Mantis Remix),Better (Electric Mantis Remix),Mija;Vindata;Electric Mantis,5/11/2017,256645,18,FALSE,,2018-08-21T15:29:14Z,future bass,never_b_alone.mp3,0.639,0.731,9,-3.757,1,0.143,0.0823,0.0023,0.079,0.2,77.467,4
spotify:track:2ANNGdtHq25qsHbXvzZH9h,Young Hearts (Kuur Remix),Young Hearts Remixes,NoMBe;Kuur,8/6/2017,192014,0,FALSE,,2018-08-21T15:25:07Z,"future bass,melodic bass",TH3RD BRAIN,0.631,0.904,1,-2.651,0,0.0456,0.0695,0.031,0.443,0.223,94.97,4
spotify:track:0BU3wEBdVp7YidtetFLUz2,A Grain of Salt,The Joy of Motion,Mike Irish,8/18/2017,237000,12,FALSE,,2018-08-21T14:57:28Z,,Chosen People,0.75,0.821,9,-6.355,1,0.0805,0.0507,0.0233,0.396,0.975,74.987,4
spotify:track:4gDOLWOzCmGObD0IVh1eMe,Happy Fkn New Year,Happy Fkn New Year,Del Playa,10/6/2017,180576,21,FALSE,,2018-08-21T13:10:58Z,,CG Recordings,0.815,0.826,6,-6.573,1,0.378,0.175,0.000112,0.0732,0.96,112.981,4
spotify:track:6OyjHEusfnpjMxewx4msTA,Clear,Clear,Hush Moss,9/15/2017,242134,36,FALSE,,2018-08-21T13:08:14Z,,Average Negative,0.763,0.618,5,-6.933,0,0.0452,0.244,0.00843,0.113,0.713,117.007,4
spotify:track:1YnQY6P5sw6MRp6Qi6siGD,Lightning By The Sea,Lightning By The Sea,Beshken,7/14/2017,244010,0,FALSE,,2018-08-21T13:05:28Z,,Beshken,0.734,0.466,9,-9.219,1,0.0513,0.152,0.00366,0.121,0.14,82.502,4
spotify:track:5WCHG7Dir121gkdIgoa2Ia,Mar Vista,Hold On Let Go,Pat Lok,6/23/2017,186293,0,FALSE,,2018-08-21T13:03:42Z,nu disco,Kitsuné Musique,0.748,0.837,6,-3.703,0,0.414,0.0467,0.00804,0.129,0.473,124.029,4
spotify:track:0WsWNfVLGOhJDyYe2toOCT,Awe,Awe,plcmnt,9/27/2017,142315,17,FALSE,,2018-08-21T13:01:37Z,,667075 Records DK,0.85,0.409,1,-13.993,0,0.0648,0.202,0.0233,0.0749,0.425,114.936,4
spotify:track:4LGQk54cduKTGEb0k6ydg1,Palm Trees,Beats Vol. 1,MXXWLL,9/1/2017,135222,0,FALSE,,2018-08-21T13:00:52Z,contemporary r&b,Rare Chords,0.886,0.416,11,-9.553,0,0.256,0.516,0.856,0.197,0.578,92.997,4
spotify:track:6En4cucEhmds1zMHc0Q33Q,Without You,Without You,Bonus Points;iamalex,12/15/2017,194687,5,FALSE,,2018-08-21T12:55:57Z,"lo-fi beats,lo-fi hip hop,lo-fi",Bonus Points & iamalex,0.524,0.793,1,-6.722,1,0.329,0.0632,0.0000585,0.196,0.308,74.955,4
spotify:track:7xgyHMFWayafh1Da3ptQDE,Pink Sand,Pink Sand,Cailin Russo,11/10/2017,187360,0,FALSE,,2018-08-14T17:14:33Z,,Access Records,0.648,0.644,3,-7.676,0,0.179,0.00533,0.00000332,0.0847,0.289,113.911,4
spotify:track:73mmgCDEkD2pvCY4PDKTgr,Finding Peace of Mind,Finding Peace of Mind,Kainalu,12/8/2017,221013,0,FALSE,,2018-08-14T17:14:16Z,,Kainalu,0.661,0.585,11,-6.71,0,0.0695,0.172,0.00156,0.0653,0.843,78.967,4
spotify:track:297rZsBEjFw9d0Gl3iBLnd,Goodie Bag,Goodie Bag,Still Woozy,11/5/2017,146390,0,TRUE,,2018-08-14T17:11:08Z,bedroom pop,672794 Records DK,0.701,0.529,7,-12.242,0,0.147,0.82,0.00113,0.249,0.577,138.216,4
spotify:track:7uDOBBPGLWdbrpOlfQ8rxU,Feel,Feel,Misha,5/7/2018,148148,0,FALSE,,2018-08-14T17:07:28Z,"lo-fi beats,lo-fi hip hop,jazz beats,lo-fi",Chillhop Records,0.887,0.419,5,-8.008,0,0.0462,0.436,0.773,0.0921,0.826,121.481,4
spotify:track:4Jk4dhK1xVrF0QEDhvSdol,Reach,Reach,LUCASV;BliBli;Zaire,12/8/2017,225181,26,FALSE,,2018-08-14T17:05:14Z,french rap,Majestic Casual Records,0.719,0.44,7,-7.872,0,0.289,0.749,0.00000346,0.125,0.259,112.115,4
spotify:track:1TIBMsOQof1RI7vPxVGxNu,1998,1998,iamalex;Hazy Year,10/19/2017,260163,0,FALSE,,2018-08-13T23:12:31Z,"lo-fi hip hop,lo-fi,lo-fi beats",Headroom collective,0.977,0.699,3,-8.406,0,0.357,0.0801,0.0000863,0.0837,0.352,121.966,4
spotify:track:0VQPco0l4k4DxRuaNCKqg8,Aurora,Aurora,Jarami,5/5/2017,234835,0,FALSE,,2018-08-13T13:40:42Z,,Stick Figure Records,0.704,0.287,2,-9.631,0,0.127,0.565,0.891,0.0944,0.229,114.03,4
spotify:track:0oOCHU6lXtvlS9LdDWBJlT,Spotlight,Spotlight,Refs,6/30/2017,227794,0,FALSE,,2018-08-13T13:37:39Z,,REFS,0.372,0.547,5,-6.148,0,0.053,0.0348,0,0.1,0.548,176.187,4
spotify:track:0swz4fubCxA9vjMHw7lxqd,Take Care,Take Care,Julian Avila,7/7/2018,253483,1,FALSE,,2018-08-13T12:47:59Z,,Julian Avila Productions,0.813,0.572,4,-6.915,0,0.0991,0.146,0.00622,0.0968,0.564,133.524,4
spotify:track:3mqqVZEmxyherPAuk07DdA,Summer Lovin',As The Sun Sets,Cold Callers,9/11/2017,183682,34,TRUE,,2018-08-13T12:47:30Z,,The Cold Callers,0.515,0.435,6,-9.243,0,0.282,0.765,0.00391,0.121,0.592,102.101,3
spotify:track:1mCUtev7K86GPW0cK9AurU,What Is This,What Is This,Machinedrum;Rosie Lowe,6/28/2017,233548,19,FALSE,,2018-08-13T12:43:51Z,"footwork,idm,glitch,drumstep",Ninja Tune,0.722,0.467,7,-11.857,1,0.0588,0.0213,0.175,0.114,0.238,93.003,4
spotify:track:4y2NcMtjLYGJvggeC6KHaw,Just For me,Back By Popular Demand,Proux,10/7/2016,151181,0,FALSE,,2018-08-08T23:16:56Z,"vaporwave,city pop,french house,plunderphonics,nu disco",Catuss Records,0.618,0.894,5,-5.659,1,0.11,0.0129,0.0000288,0.208,0.423,126.991,4
spotify:track:6kgtDR0FQkq79Y5xbiUgex,Enjoy Yourself,Cool Universe,Noedell,4/26/2018,221812,44,FALSE,,2018-08-08T23:13:19Z,vaporwave,Noedell,0.691,0.483,5,-13.113,0,0.0675,0.141,0,0.109,0.685,95.292,4
spotify:track:2prcigbPrb9DMdFikUrfPE,Pizza Sauce,Pizza Sauce,2TD,10/10/2017,236577,0,FALSE,,2018-08-08T23:09:38Z,,2ToneDisco,0.672,0.621,1,-8.01,1,0.0579,0.0000868,0.185,0.101,0.272,140.013,4
spotify:track:15BvtKq6MTCWjdEiZlQjGu,Cherish.,Sad Boy.,xander.,3/18/2018,233204,15,FALSE,,2018-08-08T19:26:32Z,"lo-fi,lo-fi hip hop,lo-fi beats,jazz beats,christian lo-fi",Xander,0.618,0.437,10,-11.536,0,0.293,0.406,0.124,0.0816,0.418,75.22,4
spotify:track:7rLq1Mdn1K50CiUAbCrwtI,Homebound,A Moment In Time,DROELOE,8/22/2017,209433,0,FALSE,,2018-08-08T19:22:36Z,future bass,bitbird,0.767,0.723,5,-7.065,1,0.0544,0.0285,0.119,0.0539,0.12,105.997,4
spotify:track:3ek0eJFAXc8NamFllZx4ND,Change,POLY POLY,POLY POLY,6/4/2018,242706,0,FALSE,,2018-08-07T21:58:19Z,"jazz beats,ambient jazz",Bumm Clack,0.594,0.65,4,-6.867,0,0.0412,0.19,0.873,0.0968,0.292,86.038,4
spotify:track:3LH6EfPCeySeuymuK2gWAO,Bedroom,4 Track EP,Litany,6/7/2017,186781,0,FALSE,,2018-08-07T19:09:20Z,,Litany,0.692,0.452,6,-8.18,1,0.116,0.0358,0,0.157,0.623,184.876,4
spotify:track:7ppgB5qYI5nhpWg7e1tvM8,Blatant Plagiarism,Blatant Plagiarism,GHOST DATA,4/18/2017,170510,0,FALSE,,2018-08-07T18:21:31Z,vaporwave,GHOST DATA,0.666,0.767,0,-7.212,1,0.0946,0.0512,0.000594,0.0978,0.665,120.02,4
spotify:track:07R8KIrEPe3tGH2CL4pFFw,That One Time in Portland,That One Time in Portland,"Player Dave;quickly, quickly",12/8/2017,166854,0,FALSE,,2018-08-07T16:15:04Z,"lo-fi,lo-fi beats,lo-fi hip hop",675589 Records DK,0.727,0.261,8,-9.24,1,0.298,0.854,0.906,0.111,0.245,93.02,4
spotify:track:5LaLNyGl84pmHpIJSiszyr,Pyor,Utopia,Darius,11/24/2017,261186,46,FALSE,,2018-08-07T16:10:13Z,"french house,indie soul,nu disco",Roche Musique,0.832,0.616,8,-7.656,1,0.0865,0.462,0.848,0.122,0.0751,107.577,4
spotify:track:1TlIJjbY8JIfg6H9BeTFua,Suspended in Love,Suspended in Love,omniboi,4/8/2017,190224,7,FALSE,,2018-08-07T16:02:27Z,future bass,642284 Records DK,0.616,0.687,8,-8.422,1,0.0345,0.00579,0.686,0.24,0.287,124.991,4
spotify:track:5d6C3XycqRLFAGLtyO3Rfx,Keep The Faith,First Landing,Moon Boots;Nic Hanson,8/4/2017,258034,51,FALSE,,2018-08-07T15:59:08Z,nu disco,Anjunadeep,0.822,0.564,10,-6.669,1,0.0448,0.0304,0.0465,0.139,0.472,116.02,4
spotify:track:6isKSUpCXSpVLIPT0HMtny,Serenity,Serenity,Emerald Lake,10/4/2017,192091,0,FALSE,,2018-08-01T01:54:13Z,"glitch,future bass",Artist Intelligence Agency,0.899,0.573,6,-9.904,0,0.0942,0.421,0.195,0.119,0.149,135.043,4
spotify:track:109Ug1MSEPo1K508OyGuwR,Close 2 U,Close 2 U,Humble & Blisse;WoodzSTHLM,5/12/2017,203496,9,FALSE,,2018-07-31T19:45:19Z,,Majestic Casual Records,0.763,0.759,8,-6.694,1,0.238,0.0288,0.0138,0.187,0.165,137.034,4
spotify:track:2y3NV6QlYzpl4yVescf7KL,Naikira,Naikira,Autolaser,9/21/2017,229333,0,FALSE,,2018-07-31T19:36:43Z,future bass,bitbird,0.518,0.583,3,-8.127,0,0.0314,0.08,0.26,0.109,0.149,89.999,4
spotify:track:1oKJQbaaoJsOwoh9Yxvm5I,Two Step,Mahjong Room,Ginger Root,6/29/2018,175474,0,FALSE,,2018-07-31T19:17:28Z,city pop,Acrophase Records,0.637,0.829,7,-6.003,0,0.0341,0.573,0.231,0.116,0.242,115.993,4
spotify:track:1962HRBinZRAbyfm75CsK9,Joy,French Kiwi Juice,FKJ,3/3/2017,238889,46,FALSE,,2018-07-30T21:25:00Z,,Roche Musique,0.752,0.761,0,-6.022,0,0.0373,0.0635,0.815,0.152,0.544,113.991,4
spotify:track:4e5kjeo9hHeOV7yXSXMafI,Is Kesha Fire,Purple Evenings,Jerry Folk,6/22/2017,191333,21,FALSE,,2018-07-30T21:15:05Z,,Folkestad Recordings,0.602,0.438,2,-8.605,0,0.0319,0.29,0.0478,0.185,0.229,143.002,4
spotify:track:0slkzFvyBWcwnjEEDtYE5E,Ultimatum - Edit,Ultimatum,Disclosure;Fatoumata Diawara,5/17/2018,213381,47,FALSE,,2018-07-30T21:08:40Z,house,Universal-Island Records Ltd.,0.838,0.706,7,-7.626,0,0.067,0.303,0.863,0.0712,0.776,118.017,4
spotify:track:3FISzZeOXxIw20PB0n5ed4,Best Hugs,That's a Girls Name,DRAM,7/18/2018,191229,30,TRUE,,2018-07-27T15:35:44Z,,Waver/Empire/Atlantic,0.699,0.76,0,-6.395,1,0.12,0.0908,0,0.341,0.621,172.036,4
spotify:track:0QpKEpkQccqjMJFhCRF0iu,WWYD?,That's a Girls Name,DRAM,7/18/2018,175469,17,TRUE,,2018-07-27T15:35:44Z,,Waver/Empire/Atlantic,0.718,0.7,0,-5.839,1,0.246,0.0447,0,0.145,0.917,81.04,4
spotify:track:1lJlcytaNfNjf3JaBXTYlL,Sundress,That's a Girls Name,DRAM,7/18/2018,194905,17,TRUE,,2018-07-27T15:35:44Z,,Waver/Empire/Atlantic,0.777,0.673,2,-4.655,1,0.0764,0.0668,0,0.273,0.634,94.031,4
spotify:track:2n2C5eahczWXA8mY08TqgR,Island Girl,Nature of Evil,Psychic Mirrors,4/12/2016,296680,35,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.958,0.77,9,-8.047,0,0.0843,0.166,0.0626,0.0553,0.94,117.98,4
spotify:track:5tPh4v3BF5g2D9KZbRylAS,Foreign Affair/ Criminal Intent,Nature of Evil,Psychic Mirrors,4/12/2016,129506,24,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.726,0.56,8,-10.491,0,0.0518,0.186,0.826,0.38,0.962,96.18,4
spotify:track:6qxv9HlwlRqZoOXL4CGSlp,Stormy Weather,Nature of Evil,Psychic Mirrors,4/12/2016,182053,16,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.372,0.792,11,-6.706,0,0.103,0.312,0.0179,0.139,0.814,173.933,3
spotify:track:0R8GhDPaIRfj5R5VxQhFif,Obatala (Souls on Fire),Nature of Evil,Psychic Mirrors,4/12/2016,189893,15,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.79,0.679,7,-6.797,1,0.0427,0.00122,0.464,0.68,0.938,124.091,4
spotify:track:1zDnDNVvjv11yPxByp7Iau,Head of the Class,Nature of Evil,Psychic Mirrors,4/12/2016,190400,17,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.89,0.88,3,-5.062,0,0.0599,0.38,0.00379,0.0761,0.911,123.922,4
spotify:track:6blZRNsvbgmYyIWioPwh4b,Rated X,Nature of Evil,Psychic Mirrors,4/12/2016,259853,20,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.75,0.596,11,-7.454,0,0.369,0.422,0.00011,0.417,0.96,74.999,4
spotify:track:4Ew0C93HyyEIWKmldtqcnE,Draw Me Your Favorite Funk,Nature of Evil,Psychic Mirrors,4/12/2016,276786,37,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.673,0.481,9,-10.387,1,0.0548,0.0176,0.00458,0.0371,0.924,110.985,4
spotify:track:2cXdpU4GMBmRMDl3QJTSfM,In My Eyes,Nature of Evil,Psychic Mirrors,4/12/2016,244106,13,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.678,0.464,0,-8.822,1,0.0313,0.365,0.00138,0.258,0.649,105.998,4
spotify:track:60WyPEsQpjUuTHufgngS8f,Science Fiction,Nature of Evil,Psychic Mirrors,4/12/2016,231546,11,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.558,0.487,9,-10.088,0,0.47,0.236,0.808,0.0927,0.558,168.853,4
spotify:track:3B63hk8lnR9dduQ3pmM6CH,Shock Treatment,Nature of Evil,Psychic Mirrors,4/12/2016,166586,22,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.835,0.798,11,-7.531,0,0.0662,0.00843,0.0709,0.357,0.944,119.966,4
spotify:track:3JZANBnrAxiMVtwBKcuByO,Veronica's House of Tarot,Nature of Evil,Psychic Mirrors,4/12/2016,72906,21,FALSE,,2018-07-25T10:06:24Z,"post-disco,funk",Cosmic Chronic Records,0.866,0.463,2,-10.381,0,0.0373,0.87,0.0836,0.184,0.651,110.04,4
spotify:track:2jx9VNmPInE1d2m2T9eotT,"Yes, No, Maybe feat. Tom Misch",High Life,Dam Swindle;Tom Misch,5/28/2018,332424,0,FALSE,,2018-07-24T01:04:58Z,"deep house,disco house,lo-fi house,funky house,chicago house,indie soul",Heist Recordings,0.816,0.808,5,-8.778,0,0.0848,0.0286,0.58,0.123,0.532,110.007,4
spotify:track:3CKXSzkxqgNMrM5YTR1qKB,Night Walk,Night Walk,Gold Fir,7/12/2017,258500,0,FALSE,,2018-07-24T00:58:24Z,,+1 Records,0.769,0.701,0,-6.411,1,0.0488,0.00956,0.31,0.0907,0.69,102.204,4
spotify:track:4gdtiqF83iB0WZETm8xmTM,27 (feat. rAHHH),Branko Presents: Enchufada Na Zona,Lorenzo_BITW;rAHHH,7/7/2017,210000,0,FALSE,,2018-07-24T00:51:22Z,"italo disco,uk funky",Enchufada,0.929,0.445,5,-10.807,0,0.0547,0.214,0.693,0.126,0.263,105.97,4
spotify:track:6kQRANLkYiJtB5yzL1tS6O,Tropical Heartache,Heat,Poolside,6/20/2017,254360,38,FALSE,,2018-07-23T23:16:36Z,nu disco,Poolside,0.732,0.923,7,-4.896,1,0.0459,0.0345,0.322,0.423,0.952,112.003,4
spotify:track:0ZtvXD2guC7Os9soJuNVP0,La Luz,La Luz,Coastal;Jackie Mendoza,9/15/2017,183307,28,FALSE,,2018-07-23T23:15:02Z,"lo-fi beats,jazz house,latin indie",Coastal,0.602,0.732,0,-9.187,0,0.257,0.284,0.0000368,0.151,0.28,127.094,4
spotify:track:4jQ3zugUJ2g0UT1xaUo1d4,The Bells of Saint Christopher,Nature of Evil,Psychic Mirrors,4/12/2016,224933,24,FALSE,,2018-07-23T23:01:26Z,"post-disco,funk",Cosmic Chronic Records,0.913,0.374,0,-7.195,0,0.173,0.0464,0.0133,0.223,0.745,94.445,4
spotify:track:2QbTsEUF97LixvDbyKUdCj,Maybes - RAC Mix,Too Real (Remixes),Giraffage;Japanese Breakfast;RAC,12/5/2017,234970,54,FALSE,,2018-07-23T22:58:23Z,"chillwave,future bass",Counter Records,0.569,0.791,6,-6.757,1,0.0355,0.143,0.655,0.109,0.298,139.78,4
spotify:track:5dL5SXXo2BGjv1VvliGcpV,Neo Seoul - Extended Mix,Neo Seoul,Bondax,2/16/2018,398889,0,FALSE,,2018-07-23T22:47:03Z,"nu disco,indie soul",Recur Recordings,0.813,0.75,8,-9.482,1,0.0574,0.0592,0.824,0.0598,0.827,130.016,4
spotify:track:2sb2c6OyaIM4jyYRmkCdKS,A New Feeling (feat. Flamingosis),Crust Fm,Engelwood;Flamingosis,12/6/2017,201465,0,FALSE,,2018-07-23T22:41:37Z,"lo-fi beats,jazz beats,vaporwave",Engelwood,0.847,0.838,11,-11.037,0,0.188,0.00878,0.00201,0.0572,0.456,116.009,4
spotify:track:5QigTZgYVndnuDlPQA1lG2,Just Dance,Just Dance,HONNE,7/7/2017,212421,35,FALSE,,2018-07-23T22:33:15Z,,Atlantic Records UK,0.726,0.798,9,-4.708,0,0.0749,0.000513,0.0221,0.355,0.816,120.016,4
spotify:track:1UoEdwwEJ0Pwmdz37Giy6C,Feelin' Alright (feat. Reva Devito),Intimate Strangers,Nick Wisdom;Reva DeVito,9/15/2017,316000,0,FALSE,,2018-07-23T21:06:44Z,,Bastard Jazz Recordings,0.886,0.385,1,-11.144,1,0.0658,0.0396,0.662,0.067,0.292,120.006,4
spotify:track:0uPA6fX70cCdfG172jdcKO,We Ain't Feeling Time,French Kiwi Juice,FKJ,3/3/2017,243353,55,FALSE,,2018-07-23T20:57:19Z,,Roche Musique,0.544,0.438,0,-6.176,1,0.0395,0.677,0.0000792,0.11,0.197,83.931,4
spotify:track:3ekaLOPCvcHfIZ2YNuIVvp,Chemical (feat. Ahsha & Lemay) - Hex Cougar Remix,Fallout (The Remixes),KRANE;Ahsha;Lemay;Hex Cougar,3/30/2018,236800,0,FALSE,,2018-07-23T17:07:47Z,"future bass,edm trap,tropical house,melodic bass",Dim Mak,0.368,0.8,5,-1.22,0,0.111,0.117,0.0000423,0.108,0.24,149.749,4
spotify:track:1r3oKhvq8uO4cgkaidpixc,Next World - ZEKE BEATS Remix,Fallout (The Remixes),KRANE;QUIX;ZEKE BEATS,3/30/2018,208831,0,FALSE,,2018-07-23T17:07:47Z,"future bass,edm trap,dubstep,bass music,drumstep",Dim Mak,0.557,0.951,9,-2.086,0,0.0393,0.00202,0.0621,0.162,0.16,154.111,4
